optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,8,0.011499801742070812,0.5061955258832641,0.930223,14.505308866500854
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,9,0.5728757889928319,0.010136454661795644,0.945012,16.544151544570923
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,10,0.3008003010128115,0.737462861962691,0.923077,17.93280339241028
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,0,0.23576341795500008,0.5331527724523939,0.920039,1.1220269203186035
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,1,1.0,0.01,0.947864,3.8218512535095215
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,2,0.9998092103995765,0.9892010327696908,0.920396,6.584494113922119
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,3,0.014141083919802108,0.9885478830165892,0.936111,7.226629972457886
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,4,0.028076268333939662,0.015887872863144283,0.927592,7.931904077529907
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,5,0.5383703628193613,0.996611173878778,0.922383,9.90578842163086
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,6,0.9984983373682943,0.5478823646057018,0.912134,12.632717847824097
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,7,0.5147690861058211,0.01141698738415736,0.940058,14.500696897506714
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,8,0.6201472942823264,0.06179634684234441,0.934028,16.63223958015442
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,9,0.011497200507545262,0.39855564433479557,0.929165,17.28201961517334
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),13,10,0.7169625689943443,0.6948501960561915,0.916991,19.426363229751587
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,0,0.8190775358527852,0.20353244647027688,0.917549,2.612097978591919
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,1,0.01,1.0,0.936208,3.285557508468628
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,2,0.011542140086916147,0.047777309351129206,0.930968,3.9328460693359375
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,3,0.011312783031709045,0.017959429635783522,0.931642,4.582190036773682
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,4,0.32598455651001496,0.8003527542221719,0.924838,6.071021556854248
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,5,0.5400485186709476,0.7516853778121623,0.916874,8.049062013626099
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,6,0.9915224750794382,0.9982299259704938,0.920343,11.111445188522339
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,7,0.9999101937201612,0.5807396780421988,0.912406,13.837829351425171
