optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,3,0.6708087630602991,0.22243725213559637,0.92008,4.169321775436401
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,4,0.30040867455368514,0.4913973377399406,0.918967,5.124477386474609
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,5,0.9903232053012502,0.011104792105807873,0.948575,6.909003496170044
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,6,0.9980976954242637,0.9941816197635955,0.922647,8.494917869567871
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,7,0.47315681446245733,0.9989443809972511,0.924222,9.663026571273804
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,8,0.46080092403311496,0.010024158602792706,0.940121,10.80782675743103
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,9,0.999342776169519,0.4395980229668442,0.913767,12.392567873001099
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,10,0.011137953495368426,0.5117539706754797,0.93137,12.994689464569092
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,0,0.3508472477068211,0.7258743584769561,0.922778,0.9960789680480957
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,1,1.0,0.010000000000000009,0.947013,2.5936107635498047
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,2,0.015212859591924512,0.010796915679384456,0.92906,3.216214656829834
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,3,0.4246519993033385,0.9300833211696684,0.9244,4.316654920578003
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,4,0.7987479050086749,0.6252113426764501,0.916479,5.70685338973999
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,5,0.01176429718105453,0.9970312706735711,0.936767,6.3168628215789795
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,6,0.9953543314634796,0.9964426886071867,0.922696,7.920186996459961
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,7,0.4846239167418186,0.012032333324284238,0.93373,8.982892751693726
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,8,0.17157480759250723,0.9632201477895089,0.929675,9.817255735397339
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,9,0.7126775320383925,0.8445047125613673,0.920933,11.299910306930542
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),13,10,0.5456550720946384,0.97472206185984,0.924605,12.571094274520874
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,0,0.42049289860077604,0.35653217854441754,0.916476,1.0882031917572021
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,1,1.0,1.0,0.922772,2.7080466747283936
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,2,0.011168511808405245,0.9065810430133512,0.936059,3.3053946495056152
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,3,0.6852413749934659,0.3480825540643028,0.914752,4.736964225769043
